tradingDate,open,high,low,close,volume
2023-09-28,84.89,85.89,84.31,85.54,10093639.0
2023-09-29,87.29,87.95,86.61,86.74,9654824.0
2023-10-02,86.75,87.11,85.89,86.53,8209831.0
2023-10-03,84.5,85.0,83.95,84.54,11448823.0
2023-10-04,84.28,84.54,83.65,84.08,8904691.0
2023-10-05,83.52,83.71,82.45,83.67,10334535.0
2023-10-06,84.25,86.52,84.0,86.06,13423653.0
2023-10-09,83.91,85.21,83.57,84.85,10880041.0
2023-10-10,85.67,87.74,85.57,87.17,13557779.0
2023-10-11,88.01,88.8,87.15,87.78,11111515.0
2023-10-12,87.58,87.67,84.2,84.51,16158058.0
2023-10-13,84.06,85.49,83.75,84.02,10333073.0
2023-10-16,83.7,84.97,82.63,84.31,10075338.0
2023-10-17,82.75,84.36,82.56,83.91,8270035.0
2023-10-18,82.96,83.73,82.76,83.01,9321627.0
2023-10-19,81.48,82.4,81.11,81.61,12624124.0
2023-10-20,80.23,80.86,79.78,79.94,14636224.0
2023-10-23,79.42,80.93,79.02,80.51,12715187.0
2023-10-24,80.45,83.32,80.44,82.87,17925847.0
2023-10-25,81.3,82.0,80.78,81.03,11390178.0
2023-10-26,81.27,83.09,81.2,82.51,13010368.0
2023-10-27,83.87,84.12,82.48,82.82,10795598.0
2023-10-30,83.63,84.24,83.01,83.14,8980455.0
2023-10-31,81.94,82.54,80.88,82.54,12094312.0
2023-11-01,81.71,82.49,81.21,82.48,9549988.0
2023-11-02,83.65,83.98,83.03,83.41,10606319.0
2023-11-03,84.94,86.08,84.5,85.31,15148303.0
2023-11-06,86.55,86.72,85.23,85.36,9786396.0
2023-11-07,84.86,85.66,84.11,85.41,8829376.0
2023-11-08,84.62,85.73,84.48,84.8,8154582.0
2023-11-09,84.58,84.69,82.48,82.73,10885073.0
2023-11-10,82.41,82.87,81.66,82.75,9797571.0
2023-11-13,82.75,83.32,82.08,82.26,11236852.0
2023-11-14,82.76,84.54,82.32,83.87,20897615.0
2023-11-15,86.96,87.83,85.89,87.07,28991019.0
2023-11-16,79.52,80.77,78.23,79.11,63008526.0
2023-11-17,77.02,78.47,76.75,77.6,35580411.0
2023-11-20,76.91,78.75,76.56,78.46,31564894.0
2023-11-21,77.85,79.28,77.6,78.94,20525451.0
2023-11-22,79.28,79.71,78.13,78.96,18982123.0
2023-11-24,78.27,79.07,78.21,78.49,12251659.0
2023-11-27,77.56,79.25,77.09,77.53,18248172.0
2023-11-28,76.56,76.84,75.26,76.74,23682173.0
2023-11-29,75.0,75.46,74.43,74.67,30969099.0
2023-11-30,74.7,74.94,74.01,74.88,17884211.0
2023-12-01,73.12,74.14,72.12,73.99,27998595.0
2023-12-04,72.67,73.58,72.48,73.03,21074948.0
2023-12-05,72.04,72.7,71.92,72.38,19128982.0
2023-12-06,72.36,72.95,71.49,71.49,30394488.0
2023-12-07,71.55,72.37,71.44,72.33,18966685.0
2023-12-08,72.02,72.44,71.83,72.14,16914758.0
2023-12-11,70.49,71.61,70.08,71.37,19719315.0
2023-12-12,71.38,71.96,70.93,71.39,14725908.0
2023-12-13,70.91,71.48,70.12,71.46,21721644.0
2023-12-14,71.47,73.24,71.42,72.51,25199289.0
2023-12-15,74.0,75.55,73.32,74.51,31327519.0
2023-12-18,74.05,74.23,73.21,73.84,17233510.0
2023-12-19,74.4,76.01,74.22,75.39,20939297.0
2023-12-20,74.58,75.3,73.33,73.35,27540228.0
2023-12-21,74.86,76.29,74.35,76.26,20812090.0
2023-12-22,74.5,75.68,74.44,75.28,20004348.0
2023-12-26,76.16,76.97,75.73,75.85,13121280.0
2023-12-27,76.28,76.45,75.41,76.11,14904479.0
2023-12-28,77.23,77.79,76.98,77.24,18937893.0
2023-12-29,77.06,77.64,76.82,77.51,14094635.0
2024-01-02,76.05,76.08,74.51,74.76,21739596.0
2024-01-03,74.33,76.69,74.07,76.59,24444642.0
2024-01-04,75.56,75.72,74.44,74.66,18454887.0
2024-01-05,74.0,74.0,72.86,73.01,21725165.0
2024-01-08,71.25,73.06,70.92,72.88,21999986.0
2024-01-09,71.25,72.12,70.96,72.02,21451778.0
2024-01-10,71.38,71.78,71.05,71.41,19540004.0
2024-01-11,72.55,73.13,71.53,72.38,18095272.0
2024-01-12,72.59,73.43,71.81,71.84,16147285.0
2024-01-16,70.13,70.53,69.3,69.46,27606901.0
2024-01-17,67.72,69.0,67.26,68.93,22684440.0
2024-01-18,68.6,69.08,68.0,68.05,19306968.0
2024-01-19,67.2,69.91,66.92,69.42,34547701.0
2024-01-22,67.28,68.74,66.63,68.63,27294183.0
2024-01-23,72.76,74.5,72.55,74.02,53017674.0
2024-01-24,75.29,75.62,74.22,75.2,36503319.0
2024-01-25,75.19,75.5,73.56,73.85,23268568.0
2024-01-26,73.1,74.72,72.92,74.01,19418234.0
2024-01-29,74.67,74.81,72.83,73.58,17537439.0
2024-01-30,72.46,73.07,72.08,72.32,17089647.0
2024-01-31,71.5,72.94,71.5,72.17,15743608.0
2024-02-01,73.16,73.47,72.12,72.46,14445829.0
2024-02-02,72.13,72.23,71.05,71.85,18824232.0
2024-02-05,72.17,75.15,71.86,74.63,27721028.0
2024-02-06,77.05,78.34,75.73,78.23,39361024.0
2024-02-07,74.56,76.17,73.15,73.64,53766279.0
2024-02-08,71.89,73.2,70.65,70.78,33070577.0
2024-02-09,70.8,72.08,70.0,72.02,18998382.0
2024-02-12,72.31,74.13,72.31,73.14,18151149.0
2024-02-13,71.96,73.03,71.42,71.6,13560582.0
2024-02-14,72.31,73.41,72.23,73.39,12817470.0
2024-02-15,73.22,74.14,73.08,73.82,12078127.0
2024-02-16,74.86,75.37,73.9,73.91,16393336.0
2024-02-20,73.46,73.67,72.18,73.14,14353321.0
2024-02-21,74.48,76.39,74.07,75.58,23533800.0
2024-02-22,75.1,76.38,75.0,76.12,14836613.0
2024-02-23,76.48,76.94,75.15,75.96,12301721.0
2024-02-26,75.62,76.57,75.34,76.51,13973149.0
2024-02-27,77.53,78.05,77.25,77.68,14490200.0
2024-02-28,76.02,76.18,74.45,74.59,16905340.0
2024-02-29,74.68,75.04,73.8,74.03,12549172.0
2024-03-01,74.48,75.09,74.37,74.62,11980147.0
2024-03-04,73.73,73.73,71.7,72.0,19550071.0
2024-03-05,71.25,72.71,71.04,72.07,15804478.0
2024-03-06,74.2,74.72,73.61,73.71,19785292.0
2024-03-07,72.6,72.76,71.76,72.54,12374675.0
2024-03-08,72.81,73.76,72.76,73.55,16430409.0
2024-03-11,74.63,76.06,74.55,74.86,13510363.0
2024-03-12,75.87,76.48,75.22,76.06,13314717.0
2024-03-13,75.94,77.45,75.94,76.39,15319792.0
2024-03-14,75.24,75.39,73.23,73.4,18923480.0
2024-03-15,73.58,74.13,73.39,73.42,10233671.0
2024-03-18,73.42,74.02,73.33,73.52,8542538.0
2024-03-19,73.08,73.74,72.85,73.42,8164247.0
2024-03-20,73.55,74.33,73.3,74.18,11123241.0
2024-03-21,74.3,74.74,73.77,73.83,11860655.0
2024-03-22,72.48,72.62,72.04,72.13,12771525.0
2024-03-25,71.94,72.49,71.36,71.46,12422139.0
2024-03-26,71.84,71.87,71.09,71.48,10881917.0
2024-03-27,70.89,71.69,70.58,71.59,13281277.0
2024-03-28,72.08,72.59,72.06,72.36,14073414.0
2024-04-01,73.24,73.58,72.81,73.37,14311746.0
2024-04-02,72.57,73.14,72.51,72.88,17290351.0
2024-04-03,72.42,72.87,72.11,72.44,11777913.0
2024-04-04,72.98,73.23,71.9,71.95,11087058.0
2024-04-05,71.68,72.03,71.41,71.66,12260274.0
2024-04-08,71.96,72.39,71.56,71.71,10560049.0
2024-04-09,72.37,73.24,72.31,72.99,14075949.0
2024-04-10,74.44,75.17,73.74,74.59,20572164.0
2024-04-11,75.22,75.43,74.37,74.85,14986818.0
2024-04-12,72.94,72.98,71.29,71.29,18231428.0
2024-04-15,71.73,72.05,70.17,70.62,15903893.0
2024-04-16,70.02,70.31,69.29,69.61,17478883.0
2024-04-17,69.71,70.01,68.72,68.82,12760587.0
2024-04-18,69.09,69.63,68.8,68.88,9491021.0
2024-04-19,68.42,69.15,68.36,69.07,13084098.0
2024-04-22,69.69,70.9,69.12,70.68,15015564.0
2024-04-23,71.08,72.8,70.99,72.51,15268166.0
2024-04-24,73.74,74.7,73.5,74.63,16375157.0
2024-04-25,73.81,75.2,73.81,75.11,11921914.0
2024-04-26,76.19,76.93,75.06,75.55,14216073.0
2024-04-29,75.65,76.53,75.22,76.41,13226204.0
2024-04-30,75.89,76.29,74.48,74.85,12855978.0
2024-05-01,74.99,76.25,74.87,75.51,10568660.0
2024-05-02,77.59,81.42,77.16,80.33,36663857.0
2024-05-03,81.27,81.37,79.7,81.33,19355807.0
2024-05-06,81.76,82.22,80.5,81.55,11826084.0
2024-05-07,79.93,79.93,78.82,79.37,14589103.0
2024-05-08,77.92,78.99,77.81,78.46,11327088.0
2024-05-09,79.5,79.92,78.71,79.46,9627274.0
2024-05-10,80.08,80.52,79.77,80.04,10819572.0
2024-05-13,82.71,85.0,82.6,84.6,32010693.0
2024-05-14,79.65,80.51,77.72,79.51,44687713.0
2024-05-15,80.39,81.13,79.78,80.99,17803260.0
2024-05-16,81.96,87.49,81.65,86.7,47259474.0
2024-05-17,87.6,90.46,86.83,88.54,35152879.0
2024-05-20,87.47,89.24,86.95,88.28,16737222.0
2024-05-21,86.52,87.17,85.32,86.13,16512390.0
2024-05-22,84.61,85.13,82.68,82.68,19717820.0
2024-05-23,81.43,82.94,80.05,80.8,23930255.0
2024-05-24,80.5,82.56,79.73,81.26,41456371.0
2024-05-28,80.8,81.72,80.04,80.58,15211752.0
2024-05-29,78.76,79.36,78.23,79.06,18448528.0
2024-05-30,78.86,80.2,78.7,79.63,13895740.0
2024-05-31,77.96,78.5,77.17,78.34,20023892.0
2024-06-03,79.0,79.32,77.22,77.9,14244431.0
2024-06-04,78.18,78.86,77.78,78.45,10784382.0
2024-06-05,78.98,79.94,78.86,79.83,13716208.0
2024-06-06,79.42,80.06,78.76,80.01,11205277.0
2024-06-07,78.95,79.32,78.14,78.41,12190292.0
2024-06-10,78.57,79.74,78.24,79.3,9490137.0
2024-06-11,79.0,79.08,77.67,77.9,11108400.0
2024-06-12,78.75,78.79,77.64,78.04,12069553.0
2024-06-13,76.5,76.99,75.49,75.68,14026743.0
2024-06-14,74.21,74.29,73.26,73.35,18282714.0
2024-06-17,74.03,75.08,73.83,74.55,13521132.0
2024-06-18,74.08,75.1,73.85,74.46,10305285.0
2024-06-20,74.57,75.25,74.03,74.35,9709377.0
2024-06-21,73.79,74.65,73.67,73.67,10410815.0
2024-06-24,74.12,75.94,74.12,74.79,20134412.0
2024-06-25,74.5,74.76,73.61,73.79,16986435.0
2024-06-26,73.93,74.35,73.67,74.17,7010071.0
2024-06-27,73.46,73.55,72.35,72.37,11865132.0
2024-06-28,72.37,72.56,71.8,72.0,10334974.0
2024-07-01,72.51,73.02,72.02,72.18,9034233.0
2024-07-02,72.32,73.78,71.97,73.68,13419140.0
2024-07-03,74.18,75.81,74.18,75.57,11768517.0
2024-07-05,74.67,74.72,73.61,74.52,14928681.0
2024-07-08,73.61,73.71,72.95,73.5,10919434.0
2024-07-09,74.01,76.06,73.97,75.7,14516557.0
2024-07-10,75.28,76.66,75.25,76.01,12235165.0
2024-07-11,77.66,78.83,77.42,78.52,18896930.0
2024-07-12,80.3,81.01,79.43,79.65,14857248.0
2024-07-15,78.09,78.6,77.45,78.01,12614928.0
2024-07-16,77.29,78.58,76.98,78.38,12304469.0
2024-07-17,77.86,77.95,76.49,77.04,10815545.0
2024-07-18,77.36,78.32,76.36,76.54,11108627.0
2024-07-19,75.66,76.05,75.18,75.27,7557264.0
2024-07-22,76.83,77.19,76.26,76.64,9166842.0
2024-07-23,75.68,76.32,75.44,76.1,7997100.0
2024-07-24,76.15,77.06,75.72,75.8,7924719.0
2024-07-25,75.37,76.22,75.13,75.4,8172638.0
2024-07-26,75.26,76.77,74.55,76.53,10884540.0
2024-07-29,78.46,79.4,78.21,78.62,17364101.0
2024-07-30,78.22,78.79,77.7,78.0,8431939.0
2024-07-31,79.33,80.02,78.34,78.85,12178625.0
2024-08-01,78.77,79.36,77.84,77.98,8559620.0
2024-08-02,76.79,77.47,75.77,77.45,10808700.0
2024-08-05,74.03,77.26,73.87,76.98,16143300.0
2024-08-06,76.51,78.85,76.51,77.9,12128907.0
2024-08-07,78.92,78.94,77.46,77.83,9693911.0
2024-08-08,78.85,80.31,78.75,80.31,14004330.0
2024-08-09,79.97,80.22,79.19,79.99,7755900.0
2024-08-12,80.59,81.5,80.23,80.91,12127711.0
2024-08-13,80.97,81.4,80.68,81.1,9365727.0
2024-08-14,80.55,80.98,78.07,79.47,18058100.0
2024-08-15,77.9,81.88,77.74,79.54,31619400.0
2024-08-16,82.05,84.16,81.98,83.18,25249200.0
2024-08-19,83.98,84.9,83.49,83.91,14751000.0
2024-08-20,82.46,82.6,80.78,81.04,17880100.0
2024-08-21,81.85,83.8,81.71,83.53,14690000.0
2024-08-22,83.5,83.79,81.83,82.96,9729000.0
2024-08-23,84.9,85.79,84.36,85.41,17318000.0
2024-08-26,81.89,82.31,80.37,81.76,29321700.0
2024-08-27,82.27,82.65,81.27,81.45,9026100.0
2024-08-28,81.13,81.28,79.21,79.62,14024406.0
2024-08-29,81.24,81.47,80.46,81.02,14154200.0
2024-08-30,84.72,84.75,82.58,83.34,20027304.0
2024-09-03,81.78,83.02,81.7,82.27,11638200.0
2024-09-04,82.87,83.4,82.3,82.47,11114100.0
2024-09-05,82.11,83.01,82.0,82.43,8461044.0
2024-09-06,82.12,82.62,81.17,81.18,11712700.0
2024-09-09,80.93,81.63,80.32,81.44,10434425.0
2024-09-10,83.8,84.3,82.72,83.8,15327800.0
2024-09-11,83.58,84.84,83.5,84.81,11551734.0
2024-09-12,85.03,85.68,84.86,85.49,10781344.0
2024-09-13,84.39,84.89,83.82,84.69,8985500.0
2024-09-16,84.04,84.38,83.26,83.6,11298241.0
2024-09-17,84.82,85.77,84.63,84.7,10113900.0
2024-09-18,84.85,85.0,84.04,84.42,7858842.0
2024-09-19,87.63,88.57,86.95,88.49,18618400.0
2024-09-20,89.22,89.52,88.05,88.29,12277036.0
2024-09-23,89.47,91.15,89.32,90.09,19744100.0
2024-09-24,96.07,97.5,94.4,97.19,47423200.0
2024-09-25,94.38,96.18,94.06,95.46,18816624.0
2024-09-26,102.69,105.97,101.76,105.07,67261624.0
2024-09-27,105.97,109.43,105.73,107.33,50075200.0
2024-09-30,111.72,112.22,106.11,106.12,58695541.0
2024-10-01,106.42,112.79,106.15,112.74,44505025.0
2024-10-02,115.31,116.57,112.22,115.25,53732816.0
2024-10-03,110.9,114.09,110.63,112.84,29267000.0
2024-10-04,115.67,115.73,113.75,114.53,25699080.0
2024-10-07,117.45,117.82,113.37,117.52,38404022.0
2024-10-08,110.1,110.76,108.04,109.68,37414400.0
2024-10-09,105.8,109.38,105.62,107.89,28793000.0
2024-10-10,108.98,110.84,107.48,109.28,19736630.0
2024-10-11,108.05,111.05,107.22,110.14,18042614.0
2024-10-14,108.31,110.08,106.92,107.81,21351601.0
2024-10-15,103.99,104.41,101.64,101.84,28942615.0
2024-10-16,102.51,103.85,101.78,102.17,16432600.0
2024-10-17,101.25,101.45,99.55,100.07,15808247.0
2024-10-18,103.37,103.37,101.66,102.43,20824610.0
2024-10-21,100.48,101.65,100.12,100.91,10328625.0
2024-10-22,100.01,101.89,99.8,100.4,20650129.0
2024-10-23,100.17,100.22,97.74,98.0,13638200.0
2024-10-24,96.79,97.41,95.52,96.36,13602900.0
2024-10-25,98.3,98.9,97.05,97.42,16977100.0
2024-10-28,99.03,101.05,98.78,99.93,16044400.0
2024-10-29,101.45,101.45,99.53,99.83,13685400.0
2024-10-30,98.22,99.8,97.58,98.7,10179903.0
2024-10-31,97.8,98.1,96.76,97.98,8379347.0
2024-11-01,98.22,98.3,97.42,97.58,8501018.0
2024-11-04,98.82,99.88,98.36,98.4,8681900.0
2024-11-05,99.97,101.09,98.96,99.21,10804200.0
2024-11-06,95.8,97.32,94.76,96.73,18162900.0
2024-11-07,99.26,101.1,99.18,100.14,16340404.0
2024-11-08,96.11,96.38,93.69,94.19,24879800.0
2024-11-11,96.16,96.8,95.05,95.42,12556730.0
2024-11-12,92.68,93.33,91.03,91.78,21641900.0
2024-11-13,92.55,92.87,91.28,92.0,12874522.0
2024-11-14,90.89,91.56,90.01,90.58,16946800.0
2024-11-15,90.2,90.7,87.23,88.59,31018300.0
2024-11-18,88.9,89.5,87.85,89.35,13513838.0
2024-11-19,87.16,87.94,86.82,87.11,19289022.0
2024-11-20,87.04,87.54,86.5,86.77,15174535.0
2024-11-21,86.98,87.04,85.45,85.58,15869218.0
2024-11-22,83.6,83.68,82.64,83.13,24999202.0
2024-11-25,84.25,85.88,83.75,85.58,15120100.0
2024-11-26,85.82,86.08,84.86,85.18,10241500.0
2024-11-27,86.97,87.54,86.47,86.59,13607643.0
2024-11-29,86.42,87.49,85.97,87.37,7553510.0
2024-12-02,86.94,87.0,85.27,85.95,16537213.0
2024-12-03,86.01,86.64,85.38,85.68,13660713.0
2024-12-04,85.95,85.99,84.27,84.93,13613702.0
2024-12-05,84.8,85.1,83.93,84.15,12979600.0
2024-12-06,86.01,86.69,85.9,85.93,11751505.0
2024-12-09,92.01,94.12,91.83,92.32,32767317.0
2024-12-10,89.79,90.56,89.5,89.83,13859200.0
2024-12-11,88.9,89.17,88.0,88.98,9866019.0
2024-12-12,89.04,90.0,88.49,89.23,9951200.0
2024-12-13,88.19,88.39,87.24,87.82,11608633.0
2024-12-16,85.96,86.92,85.87,86.06,13216622.0
2024-12-17,85.5,87.6,85.4,87.15,13288728.0
2024-12-18,86.39,87.22,84.83,85.0,11319500.0
2024-12-19,85.0,85.39,84.24,84.31,13795127.0
2024-12-20,82.21,83.0,81.7,82.28,21270510.0
2024-12-23,82.85,85.31,82.77,85.14,20055113.0
2024-12-24,85.7,85.89,85.0,85.52,5235414.0
